Date,Problem Number,Problem Name,Problem Rating,Problem Link,Contest Name,Tags
"Aug. 24, 2025",3661,Maximum Walls Destroyed by Robots,2526.0,https://leetcode.com/problems/maximum-walls-destroyed-by-robots/,Weekly Contest 464,
"July 20, 2025",3625,Count Number of Trapezoids II,2564.0,https://leetcode.com/problems/count-number-of-trapezoids-ii/,Weekly Contest 459,
"June 1, 2025",3569,Maximize Count of Distinct Primes After Split,2543.0,https://leetcode.com/problems/maximize-count-of-distinct-primes-after-split/,Weekly Contest 452,"array, math, number theory, segment tree"
"May 10, 2025",3544,Subtree Inversion Sum,2547.0,https://leetcode.com/problems/subtree-inversion-sum/,Biweekly Contest 156,"array, depth-first search, dynamic programming, tree"
yesterday,3526,Range XOR Queries with Subarray Reversals,2511.0,https://leetcode.com/problems/range-xor-queries-with-subarray-reversals/,,
"April 6, 2025",3510,Minimum Pair Removal to Sort Array II,2502.0,https://leetcode.com/problems/minimum-pair-removal-to-sort-array-ii/,Weekly Contest 444,
yesterday,3506,Find Time Required to Elimi…nate Bacterial Strains II,2511.0,https://leetcode.com/problems/find-time-required-to-eliminate-bacterial-strains-ii/,,
"March 2, 2025",3474,Lexicographically Smallest Generated String,2586.0,https://leetcode.com/problems/lexicographically-smallest-generated-string/,Weekly Contest 439,"greedy, string, string matching"
"Feb. 16, 2025",3459,Length of Longest V-Shaped Diagonal Segment,2539.0,https://leetcode.com/problems/length-of-longest-v-shaped-diagonal-segment/,Weekly Contest 437,"array, dynamic programming, matrix, memoization"
"Jan. 1, 2025",3406,Find the Lexicographically Large…st String From the Box II,2596.0,https://leetcode.com/problems/find-the-lexicographically-largest-string-from-the-box-ii/,,"string, two pointers"
"Dec. 29, 2024",3401,Find Circular Gift Exchange Chains,2519.0,https://leetcode.com/problems/find-circular-gift-exchange-chains/,,database
"Dec. 11, 2024",3385,Minimum Time to Break Locks II,2592.0,https://leetcode.com/problems/minimum-time-to-break-locks-ii/,,"array, depth-first search, graph"
"Nov. 21, 2024",3359,Find Sorted Submatrices With …Maximum Element at Most K,2596.0,https://leetcode.com/problems/find-sorted-submatrices-with-maximum-element-at-most-k/,,"array, matrix, monotonic stack, stack"
"Oct. 23, 2024",3329,Count Substrings With K-Frequency Characters II,2561.0,https://leetcode.com/problems/count-substrings-with-k-frequency-characters-ii/,,"hash table, sliding window, string"
"Oct. 13, 2024",3321,Find X-Sum of All K-Long Subarrays II,2595.0,https://leetcode.com/problems/find-x-sum-of-all-k-long-subarrays-ii/,Weekly Contest 419,"array, hash table, heap (priority queue), sliding window"
"Oct. 6, 2024",3312,Sorted GCD Pair Queries,2514.0,https://leetcode.com/problems/sorted-gcd-pair-queries/,Weekly Contest 418,"array, binary search, combinatorics, counting, hash table, math, number theory, prefix sum"
"Sept. 28, 2024",3303,Find the Occurrence of Fir…st Almost Equal Substring,2538.0,https://leetcode.com/problems/find-the-occurrence-of-first-almost-equal-substring/,Biweekly Contest 140,"string, string matching"
"Sept. 28, 2024",3302,Find the Lexicographically Smallest Valid Sequence,2511.0,https://leetcode.com/problems/find-the-lexicographically-smallest-valid-sequence/,Biweekly Contest 140,"dynamic programming, greedy, string, two pointers"
"Sept. 14, 2024",3287,Find the Maximum Sequence Value of Array,2574.0,https://leetcode.com/problems/find-the-maximum-sequence-value-of-array/,Biweekly Contest 139,"array, bit manipulation, dynamic programming"
"Sept. 5, 2024",3279,Maximum Total Area Occupied by Pistons,2596.0,https://leetcode.com/problems/maximum-total-area-occupied-by-pistons/,,"array, counting, hash table, prefix sum, simulation, string"
"Aug. 29, 2024",3269,Constructing Two Increasing Arrays,2549.0,https://leetcode.com/problems/constructing-two-increasing-arrays/,,"array, dynamic programming"
"Aug. 28, 2024",3268,Find Overlapping Shifts II,2529.0,https://leetcode.com/problems/find-overlapping-shifts-ii/,,database
"Aug. 25, 2024",3267,Count Almost Equal Pairs II,2560.0,https://leetcode.com/problems/count-almost-equal-pairs-ii/,Weekly Contest 412,"array, counting, enumeration, hash table, sorting"
"Aug. 25, 2024",3266,Final Array State After K Mul…tiplication Operations II,2521.0,https://leetcode.com/problems/final-array-state-after-k-multiplication-operations-ii/,Weekly Contest 412,"array, heap (priority queue), simulation"
"Aug. 3, 2024",3241,Time Taken to Mark All Nodes,2523.0,https://leetcode.com/problems/time-taken-to-mark-all-nodes/,Biweekly Contest 136,"depth-first search, dynamic programming, graph, tree"
"July 30, 2024",3236,CEO Subordinate Hierarchy,2567.0,https://leetcode.com/problems/ceo-subordinate-hierarchy/,,database
"July 28, 2024",3234,Count the Number of Substrings With Dominant Ones,2554.0,https://leetcode.com/problems/count-the-number-of-substrings-with-dominant-ones/,Weekly Contest 408,"enumeration, sliding window, string"
"July 14, 2024",3214,Year on Year Growth Rate,2592.0,https://leetcode.com/problems/year-on-year-growth-rate/,,database
"June 23, 2024",3197,Find the Minimum Area to Cover All Ones II,2565.0,https://leetcode.com/problems/find-the-minimum-area-to-cover-all-ones-ii/,Weekly Contest 403,"array, enumeration, matrix"
"May 25, 2024",3161,Block Placement Queries,2542.0,https://leetcode.com/problems/block-placement-queries/,Biweekly Contest 131,"array, binary indexed tree, binary search, segment tree"
"April 7, 2024",3104,Find Longest Self-Contained Substring,2537.0,https://leetcode.com/problems/find-longest-self-contained-substring/,,"binary search, hash table, prefix sum, string"
"April 7, 2024",3103,Find Trending Hashtags II,2558.0,https://leetcode.com/problems/find-trending-hashtags-ii/,,database
"March 30, 2024",3098,Find the Sum of Subsequence Powers,2571.0,https://leetcode.com/problems/find-the-sum-of-subsequence-powers/,Biweekly Contest 127,"array, dynamic programming, sorting"
"March 10, 2024",3077,Maximum Strength of K Disjoint Subarrays,2586.0,https://leetcode.com/problems/maximum-strength-of-k-disjoint-subarrays/,Weekly Contest 388,"array, dynamic programming, prefix sum"
"March 2, 2024",3057,Employees Project Allocation,2557.0,https://leetcode.com/problems/employees-project-allocation/,,database
"March 2, 2024",3052,Maximize Items,2555.0,https://leetcode.com/problems/maximize-items/,,database
"Feb. 17, 2024",3037,Find Pattern in Infinite Stream II,2548.0,https://leetcode.com/problems/find-pattern-in-infinite-stream-ii/,,"array, hash function, rolling hash, sliding window, string matching"
"Jan. 20, 2024",3013,Divide an Array Into Subar…rays With Minimum Cost II,2537.0,https://leetcode.com/problems/divide-an-array-into-subarrays-with-minimum-cost-ii/,Biweekly Contest 122,"array, hash table, heap (priority queue), sliding window"
"Jan. 6, 2024",2994,Friday Purchases II,2557.0,https://leetcode.com/problems/friday-purchases-ii/,,database
"Jan. 6, 2024",2991,Top Three Wineries,2556.0,https://leetcode.com/problems/top-three-wineries/,,database
"Oct. 28, 2023",2912,Number of Ways to Reach Destination in the Grid,2520.0,https://leetcode.com/problems/number-of-ways-to-reach-destination-in-the-grid/,,"combinatorics, dynamic programming, math"
"Sept. 30, 2023",2868,The Wording Game,2582.0,https://leetcode.com/problems/the-wording-game/,,"array, game theory, greedy, math, string, two pointers"
"Sept. 3, 2023",2846,Minimum Edge Weight Equilibrium Queries in a Tree,2532.0,https://leetcode.com/problems/minimum-edge-weight-equilibrium-queries-in-a-tree/,Weekly Contest 361,"array, graph, strongly connected component, tree"
"Aug. 13, 2023",2814,Minimum Time Takes to Reach Des…tination Without Drowning,2573.0,https://leetcode.com/problems/minimum-time-takes-to-reach-destination-without-drowning/,,"array, breadth-first search, matrix"
"July 30, 2023",2792,Count Nodes That Are Great Enough,2538.0,https://leetcode.com/problems/count-nodes-that-are-great-enough/,,"binary tree, depth-first search, divide and conquer, tree"
"July 2, 2023",2759,Convert JSON String to Object,2516.0,https://leetcode.com/problems/convert-json-string-to-object/,,javascript
"July 2, 2023",2756,Query Batching,2536.0,https://leetcode.com/problems/query-batching/,,javascript
"July 2, 2023",2753,Count Houses in a Circular Street II,2516.0,https://leetcode.com/problems/count-houses-in-a-circular-street-ii/,,
